,Rank 1950-2022,Supplier,Year,Value
750,66.0,Ethiopia,1955,0.0
751,67.0,Thailand,1955,0.0
752,68.0,Nicaragua,1955,1.0
753,69.0,Lithuania,1955,0.0
754,70.0,Venezuela,1955,0.0
755,71.0,Qatar,1955,0.0
756,72.0,Peru,1955,0.0
757,73.0,Malaysia,1955,0.0
758,74.0,South Yemen,1955,0.0
759,75.0,Lebanon,1955,0.0
760,76.0,Slovenia,1955,0.0
761,77.0,Cuba,1955,0.0
762,78.0,Viet Nam,1955,0.0
763,79.0,Brunei,1955,0.0
764,80.0,Morocco,1955,0.0
765,81.0,Cyprus,1955,0.0
766,82.0,North Macedonia,1955,0.0
767,83.0,Colombia,1955,0.0
768,84.0,Bosnia-Herzegovina,1955,0.0
769,85.0,Ghana,1955,0.0
770,86.0,DR Congo,1955,0.0
771,87.0,Chad,1955,0.0
772,88.0,Oman,1955,0.0
773,89.0,Latvia,1955,0.0
774,90.0,Aruba,1955,0.0
775,91.0,Sudan,1955,0.0
776,92.0,Malta,1955,0.0
777,93.0,Estonia,1955,0.0
778,94.0,Algeria,1955,0.0
779,95.0,Kenya,1955,0.0
780,96.0,Nigeria,1955,0.0
781,97.0,Fiji,1955,0.0
782,98.0,Croatia,1955,0.0
783,99.0,Ecuador,1955,0.0
784,100.0,Sri Lanka,1955,0.0
785,101.0,Uruguay,1955,0.0
786,102.0,Iceland,1955,0.0
787,103.0,Zimbabwe,1955,0.0
788,104.0,Mexico,1955,0.0
789,105.0,Philippines,1955,0.0
790,106.0,Angola,1955,0.0
791,107.0,Armenia,1955,0.0
792,108.0,Uganda,1955,0.0
793,109.0,South Vietnam,1955,0.0
794,110.0,Dominican Republic,1955,0.0
795,111.0,North Yemen,1955,0.0
796,112.0,Senegal,1955,0.0
797,113.0,Costa Rica,1955,0.0
798,114.0,Panama,1955,0.0
799,115.0,Cote d'Ivoire,1955,0.0
800,116.0,Eritrea,1955,0.0
801,117.0,Guyana,1955,0.0
802,118.0,Bahrain,1955,0.0
803,119.0,Cambodia,1955,0.0
804,120.0,Bangladesh,1955,0.0
805,121.0,Zambia,1955,0.0
806,122.0,Mozambique,1955,0.0
807,123.0,FMLN (El Salvador)*,1955,0.0
808,124.0,Gabon,1955,0.0
809,125.0,Malawi,1955,0.0
810,126.0,Libya HoR*,1955,0.0
811,127.0,Guatemala,1955,1.0
812,128.0,Mujahedin (Afghanistan)*,1955,0.0
813,129.0,Seychelles,1955,0.0
814,130.0,Luxembourg,1955,0.0
815,131.0,European Union**,1955,0.0
816,132.0,Niger,1955,0.0
817,133.0,Albania,1955,0.0
818,134.0,Bahamas,1955,0.0
819,135.0,United Nations**,1955,0.0
820,,Others,1955,0.0
821,,Total,1955,20485.0
822,1.0,United States,1956,8573.0
823,2.0,Soviet Union,1956,6334.0
824,3.0,Russia,1956,0.0
825,4.0,United Kingdom,1956,6012.0
826,5.0,France,1956,930.0
827,6.0,Germany,1956,24.0
828,7.0,China,1956,39.0
829,8.0,Italy,1956,263.0
830,9.0,Czechoslovakia,1956,1871.0
831,10.0,Netherlands,1956,9.0
832,11.0,Israel,1956,0.0
833,12.0,Switzerland,1956,0.0
834,13.0,Spain,1956,0.0
835,14.0,Sweden,1956,96.0
836,15.0,Canada,1956,294.0
837,16.0,Ukraine,1956,0.0
838,17.0,Poland,1956,0.0
839,18.0,South Korea,1956,0.0
840,19.0,Norway,1956,0.0
841,20.0,Brazil,1956,0.0
842,21.0,Australia,1956,0.0
843,22.0,Belarus,1956,0.0
844,23.0,Turkiye,1956,0.0
845,24.0,South Africa,1956,0.0
846,25.0,North Korea,1956,0.0
847,26.0,Belgium,1956,29.0
848,27.0,Czechia,1956,0.0
849,28.0,Finland,1956,0.0
850,29.0,Japan,1956,38.0
851,30.0,Austria,1956,0.0
852,31.0,Denmark,1956,0.0
853,32.0,Yugoslavia,1956,17.0
854,33.0,Libya,1956,0.0
855,34.0,UAE,1956,0.0
856,35.0,Jordan,1956,0.0
857,36.0,Romania,1956,0.0
858,37.0,Uzbekistan,1956,0.0
859,38.0,Singapore,1956,0.0
860,39.0,Egypt,1956,9.0
861,40.0,unknown supplier(s),1956,17.0
862,41.0,Bulgaria,1956,0.0
863,42.0,Iran,1956,0.0
864,43.0,Slovakia,1956,0.0
865,44.0,East Germany (GDR),1956,0.0
866,45.0,India,1956,0.0
867,46.0,Portugal,1956,0.0
868,47.0,Indonesia,1956,0.0
869,48.0,Moldova,1956,0.0
870,49.0,Syria,1956,0.0
871,50.0,Ireland,1956,0.0
872,51.0,Hungary,1956,0.0
873,52.0,Serbia,1956,0.0
874,53.0,Pakistan,1956,0.0
875,54.0,Taiwan,1956,0.0
876,55.0,Kazakhstan,1956,0.0
877,56.0,Iraq,1956,0.0
878,57.0,Greece,1956,0.0
879,58.0,Kyrgyzstan,1956,0.0
880,59.0,Georgia,1956,0.0
881,60.0,Montenegro,1956,0.0
882,61.0,New Zealand,1956,0.0
883,62.0,Chile,1956,0.0
884,63.0,Saudi Arabia,1956,0.0
885,64.0,Kuwait,1956,0.0
886,65.0,Argentina,1956,0.0
887,66.0,Ethiopia,1956,0.0
888,67.0,Thailand,1956,0.0
889,68.0,Nicaragua,1956,0.0
890,69.0,Lithuania,1956,0.0
891,70.0,Venezuela,1956,0.0
892,71.0,Qatar,1956,0.0
893,72.0,Peru,1956,0.0
894,73.0,Malaysia,1956,0.0
895,74.0,South Yemen,1956,0.0
896,75.0,Lebanon,1956,0.0
897,76.0,Slovenia,1956,0.0
898,77.0,Cuba,1956,0.0
899,78.0,Viet Nam,1956,0.0
900,79.0,Brunei,1956,0.0
901,80.0,Morocco,1956,0.0
902,81.0,Cyprus,1956,0.0
903,82.0,North Macedonia,1956,0.0
904,83.0,Colombia,1956,0.0
905,84.0,Bosnia-Herzegovina,1956,0.0
906,85.0,Ghana,1956,0.0
907,86.0,DR Congo,1956,0.0
908,87.0,Chad,1956,0.0
909,88.0,Oman,1956,0.0
910,89.0,Latvia,1956,0.0
911,90.0,Aruba,1956,0.0
912,91.0,Sudan,1956,0.0
913,92.0,Malta,1956,0.0
914,93.0,Estonia,1956,0.0
915,94.0,Algeria,1956,0.0
916,95.0,Kenya,1956,0.0
917,96.0,Nigeria,1956,0.0
918,97.0,Fiji,1956,0.0
919,98.0,Croatia,1956,0.0
920,99.0,Ecuador,1956,0.0
921,100.0,Sri Lanka,1956,0.0
922,101.0,Uruguay,1956,0.0
923,102.0,Iceland,1956,0.0
924,103.0,Zimbabwe,1956,0.0
925,104.0,Mexico,1956,0.0
926,105.0,Philippines,1956,0.0
927,106.0,Angola,1956,0.0
928,107.0,Armenia,1956,0.0
929,108.0,Uganda,1956,0.0
930,109.0,South Vietnam,1956,0.0
931,110.0,Dominican Republic,1956,0.0
932,111.0,North Yemen,1956,0.0
933,112.0,Senegal,1956,0.0
934,113.0,Costa Rica,1956,0.0
935,114.0,Panama,1956,0.0
936,115.0,Cote d'Ivoire,1956,0.0
937,116.0,Eritrea,1956,0.0
938,117.0,Guyana,1956,0.0
939,118.0,Bahrain,1956,0.0
940,119.0,Cambodia,1956,0.0
941,120.0,Bangladesh,1956,0.0
942,121.0,Zambia,1956,0.0
943,122.0,Mozambique,1956,0.0
944,123.0,FMLN (El Salvador)*,1956,0.0
945,124.0,Gabon,1956,0.0
946,125.0,Malawi,1956,0.0
947,126.0,Libya HoR*,1956,0.0
948,127.0,Guatemala,1956,0.0
949,128.0,Mujahedin (Afghanistan)*,1956,0.0
950,129.0,Seychelles,1956,0.0
951,130.0,Luxembourg,1956,0.0
952,131.0,European Union**,1956,0.0
953,132.0,Niger,1956,0.0
954,133.0,Albania,1956,0.0
955,134.0,Bahamas,1956,0.0
956,135.0,United Nations**,1956,0.0
957,,Others,1956,0.0
958,,Total,1956,24554.0
959,1.0,United States,1957,8587.0
960,2.0,Soviet Union,1957,6645.0
961,3.0,Russia,1957,0.0
962,4.0,United Kingdom,1957,5026.0
963,5.0,France,1957,661.0
964,6.0,Germany,1957,44.0
965,7.0,China,1957,30.0
966,8.0,Italy,1957,284.0
967,9.0,Czechoslovakia,1957,2191.0
968,10.0,Netherlands,1957,8.0
969,11.0,Israel,1957,4.0
970,12.0,Switzerland,1957,0.0
971,13.0,Spain,1957,0.0
972,14.0,Sweden,1957,111.0
973,15.0,Canada,1957,336.0
974,16.0,Ukraine,1957,0.0
975,17.0,Poland,1957,0.0
976,18.0,South Korea,1957,0.0
977,19.0,Norway,1957,0.0
978,20.0,Brazil,1957,0.0
979,21.0,Australia,1957,0.0
980,22.0,Belarus,1957,0.0
981,23.0,Turkiye,1957,0.0
982,24.0,South Africa,1957,0.0
983,25.0,North Korea,1957,0.0
984,26.0,Belgium,1957,0.0
985,27.0,Czechia,1957,0.0
986,28.0,Finland,1957,0.0
987,29.0,Japan,1957,112.0
988,30.0,Austria,1957,0.0
989,31.0,Denmark,1957,0.0
990,32.0,Yugoslavia,1957,0.0
991,33.0,Libya,1957,0.0
992,34.0,UAE,1957,0.0
993,35.0,Jordan,1957,0.0
994,36.0,Romania,1957,0.0
995,37.0,Uzbekistan,1957,0.0
996,38.0,Singapore,1957,0.0
997,39.0,Egypt,1957,22.0
998,40.0,unknown supplier(s),1957,17.0
999,41.0,Bulgaria,1957,0.0
1000,42.0,Iran,1957,0.0
1001,43.0,Slovakia,1957,0.0
1002,44.0,East Germany (GDR),1957,0.0
1003,45.0,India,1957,0.0
1004,46.0,Portugal,1957,0.0
1005,47.0,Indonesia,1957,0.0
1006,48.0,Moldova,1957,0.0
1007,49.0,Syria,1957,0.0
1008,50.0,Ireland,1957,0.0
1009,51.0,Hungary,1957,5.0
1010,52.0,Serbia,1957,0.0
1011,53.0,Pakistan,1957,0.0
1012,54.0,Taiwan,1957,0.0
1013,55.0,Kazakhstan,1957,0.0
1014,56.0,Iraq,1957,0.0
1015,57.0,Greece,1957,0.0
1016,58.0,Kyrgyzstan,1957,0.0
1017,59.0,Georgia,1957,0.0
1018,60.0,Montenegro,1957,0.0
1019,61.0,New Zealand,1957,0.0
1020,62.0,Chile,1957,0.0
1021,63.0,Saudi Arabia,1957,0.0
1022,64.0,Kuwait,1957,0.0
1023,65.0,Argentina,1957,0.0
1024,66.0,Ethiopia,1957,0.0
1025,67.0,Thailand,1957,0.0
1026,68.0,Nicaragua,1957,0.0
1027,69.0,Lithuania,1957,0.0
1028,70.0,Venezuela,1957,0.0
1029,71.0,Qatar,1957,0.0
1030,72.0,Peru,1957,0.0
1031,73.0,Malaysia,1957,0.0
1032,74.0,South Yemen,1957,0.0
1033,75.0,Lebanon,1957,0.0
1034,76.0,Slovenia,1957,0.0
1035,77.0,Cuba,1957,2.0
1036,78.0,Viet Nam,1957,0.0
1037,79.0,Brunei,1957,0.0
1038,80.0,Morocco,1957,0.0
1039,81.0,Cyprus,1957,0.0
1040,82.0,North Macedonia,1957,0.0
1041,83.0,Colombia,1957,0.0
1042,84.0,Bosnia-Herzegovina,1957,0.0
1043,85.0,Ghana,1957,0.0
1044,86.0,DR Congo,1957,0.0
1045,87.0,Chad,1957,0.0
1046,88.0,Oman,1957,0.0
1047,89.0,Latvia,1957,0.0
1048,90.0,Aruba,1957,0.0
1049,91.0,Sudan,1957,0.0
1050,92.0,Malta,1957,0.0
1051,93.0,Estonia,1957,0.0
1052,94.0,Algeria,1957,0.0
1053,95.0,Kenya,1957,0.0
1054,96.0,Nigeria,1957,0.0
1055,97.0,Fiji,1957,0.0
1056,98.0,Croatia,1957,0.0
1057,99.0,Ecuador,1957,0.0
1058,100.0,Sri Lanka,1957,0.0
1059,101.0,Uruguay,1957,0.0
1060,102.0,Iceland,1957,0.0
1061,103.0,Zimbabwe,1957,0.0
1062,104.0,Mexico,1957,0.0
1063,105.0,Philippines,1957,0.0
1064,106.0,Angola,1957,0.0
1065,107.0,Armenia,1957,0.0
1066,108.0,Uganda,1957,0.0
1067,109.0,South Vietnam,1957,0.0
1068,110.0,Dominican Republic,1957,0.0
1069,111.0,North Yemen,1957,0.0
1070,112.0,Senegal,1957,0.0
1071,113.0,Costa Rica,1957,0.0
1072,114.0,Panama,1957,0.0
1073,115.0,Cote d'Ivoire,1957,0.0
1074,116.0,Eritrea,1957,0.0
1075,117.0,Guyana,1957,0.0
1076,118.0,Bahrain,1957,0.0
1077,119.0,Cambodia,1957,0.0
1078,120.0,Bangladesh,1957,0.0
1079,121.0,Zambia,1957,0.0
1080,122.0,Mozambique,1957,0.0
1081,123.0,FMLN (El Salvador)*,1957,0.0
1082,124.0,Gabon,1957,0.0
1083,125.0,Malawi,1957,0.0
1084,126.0,Libya HoR*,1957,0.0
1085,127.0,Guatemala,1957,0.0
1086,128.0,Mujahedin (Afghanistan)*,1957,0.0
1087,129.0,Seychelles,1957,0.0
1088,130.0,Luxembourg,1957,0.0
1089,131.0,European Union**,1957,0.0
1090,132.0,Niger,1957,0.0
1091,133.0,Albania,1957,0.0
1092,134.0,Bahamas,1957,0.0
1093,135.0,United Nations**,1957,0.0
1094,,Others,1957,0.0
1095,,Total,1957,24083.0
1096,1.0,United States,1958,9564.0
1097,2.0,Soviet Union,1958,7946.0
1098,3.0,Russia,1958,0.0
1099,4.0,United Kingdom,1958,3950.0
1100,5.0,France,1958,789.0
1101,6.0,Germany,1958,25.0
1102,7.0,China,1958,483.0
1103,8.0,Italy,1958,239.0
1104,9.0,Czechoslovakia,1958,1530.0
1105,10.0,Netherlands,1958,51.0
1106,11.0,Israel,1958,0.0
1107,12.0,Switzerland,1958,0.0
1108,13.0,Spain,1958,0.0
1109,14.0,Sweden,1958,280.0
1110,15.0,Canada,1958,544.0
1111,16.0,Ukraine,1958,0.0
1112,17.0,Poland,1958,0.0
1113,18.0,South Korea,1958,0.0
1114,19.0,Norway,1958,0.0
1115,20.0,Brazil,1958,0.0
1116,21.0,Australia,1958,0.0
1117,22.0,Belarus,1958,0.0
1118,23.0,Turkiye,1958,0.0
1119,24.0,South Africa,1958,0.0
1120,25.0,North Korea,1958,0.0
1121,26.0,Belgium,1958,0.0
1122,27.0,Czechia,1958,0.0
1123,28.0,Finland,1958,0.0
1124,29.0,Japan,1958,3.0
1125,30.0,Austria,1958,0.0
1126,31.0,Denmark,1958,0.0
1127,32.0,Yugoslavia,1958,71.0
1128,33.0,Libya,1958,0.0
1129,34.0,UAE,1958,0.0
1130,35.0,Jordan,1958,0.0
1131,36.0,Romania,1958,0.0
1132,37.0,Uzbekistan,1958,0.0
1133,38.0,Singapore,1958,0.0
1134,39.0,Egypt,1958,4.0
1135,40.0,unknown supplier(s),1958,17.0
1136,41.0,Bulgaria,1958,0.0
1137,42.0,Iran,1958,0.0
1138,43.0,Slovakia,1958,0.0
1139,44.0,East Germany (GDR),1958,0.0
1140,45.0,India,1958,0.0
1141,46.0,Portugal,1958,0.0
1142,47.0,Indonesia,1958,0.0
1143,48.0,Moldova,1958,0.0
1144,49.0,Syria,1958,0.0
1145,50.0,Ireland,1958,0.0
1146,51.0,Hungary,1958,0.0
1147,52.0,Serbia,1958,0.0
1148,53.0,Pakistan,1958,0.0
1149,54.0,Taiwan,1958,0.0
1150,55.0,Kazakhstan,1958,0.0
1151,56.0,Iraq,1958,0.0
1152,57.0,Greece,1958,0.0
1153,58.0,Kyrgyzstan,1958,0.0
1154,59.0,Georgia,1958,0.0
1155,60.0,Montenegro,1958,0.0
1156,61.0,New Zealand,1958,0.0
1157,62.0,Chile,1958,0.0
1158,63.0,Saudi Arabia,1958,0.0
1159,64.0,Kuwait,1958,0.0
1160,65.0,Argentina,1958,0.0
1161,66.0,Ethiopia,1958,0.0
1162,67.0,Thailand,1958,0.0
1163,68.0,Nicaragua,1958,2.0
1164,69.0,Lithuania,1958,0.0
1165,70.0,Venezuela,1958,0.0
1166,71.0,Qatar,1958,0.0
1167,72.0,Peru,1958,0.0
1168,73.0,Malaysia,1958,0.0
1169,74.0,South Yemen,1958,0.0
1170,75.0,Lebanon,1958,0.0
1171,76.0,Slovenia,1958,0.0
1172,77.0,Cuba,1958,6.0
1173,78.0,Viet Nam,1958,0.0
1174,79.0,Brunei,1958,0.0
1175,80.0,Morocco,1958,0.0
1176,81.0,Cyprus,1958,0.0
1177,82.0,North Macedonia,1958,0.0
1178,83.0,Colombia,1958,0.0
1179,84.0,Bosnia-Herzegovina,1958,0.0
1180,85.0,Ghana,1958,0.0
1181,86.0,DR Congo,1958,0.0
1182,87.0,Chad,1958,0.0
1183,88.0,Oman,1958,0.0
1184,89.0,Latvia,1958,0.0
1185,90.0,Aruba,1958,0.0
1186,91.0,Sudan,1958,0.0
1187,92.0,Malta,1958,0.0
1188,93.0,Estonia,1958,0.0
1189,94.0,Algeria,1958,0.0
1190,95.0,Kenya,1958,0.0
1191,96.0,Nigeria,1958,0.0
1192,97.0,Fiji,1958,0.0
1193,98.0,Croatia,1958,0.0
1194,99.0,Ecuador,1958,0.0
1195,100.0,Sri Lanka,1958,0.0
1196,101.0,Uruguay,1958,0.0
1197,102.0,Iceland,1958,0.0
1198,103.0,Zimbabwe,1958,0.0
1199,104.0,Mexico,1958,0.0
1200,105.0,Philippines,1958,0.0
1201,106.0,Angola,1958,0.0
1202,107.0,Armenia,1958,0.0
1203,108.0,Uganda,1958,0.0
1204,109.0,South Vietnam,1958,0.0
1205,110.0,Dominican Republic,1958,0.0
1206,111.0,North Yemen,1958,0.0
1207,112.0,Senegal,1958,0.0
1208,113.0,Costa Rica,1958,0.0
1209,114.0,Panama,1958,0.0
1210,115.0,Cote d'Ivoire,1958,0.0
1211,116.0,Eritrea,1958,0.0
1212,117.0,Guyana,1958,0.0
1213,118.0,Bahrain,1958,0.0
1214,119.0,Cambodia,1958,0.0
1215,120.0,Bangladesh,1958,0.0
1216,121.0,Zambia,1958,0.0
1217,122.0,Mozambique,1958,0.0
1218,123.0,FMLN (El Salvador)*,1958,0.0
1219,124.0,Gabon,1958,0.0
1220,125.0,Malawi,1958,0.0
1221,126.0,Libya HoR*,1958,0.0
1222,127.0,Guatemala,1958,0.0
1223,128.0,Mujahedin (Afghanistan)*,1958,0.0
1224,129.0,Seychelles,1958,0.0
1225,130.0,Luxembourg,1958,0.0
1226,131.0,European Union**,1958,0.0
1227,132.0,Niger,1958,0.0
1228,133.0,Albania,1958,0.0
1229,134.0,Bahamas,1958,0.0
1230,135.0,United Nations**,1958,0.0
1231,,Others,1958,0.0
1232,,Total,1958,25505.0
1233,1.0,United States,1959,7437.0
1234,2.0,Soviet Union,1959,7846.0
1235,3.0,Russia,1959,0.0
1236,4.0,United Kingdom,1959,3442.0
1237,5.0,France,1959,799.0
1238,6.0,Germany,1959,93.0
1239,7.0,China,1959,403.0
1240,8.0,Italy,1959,8.0
1241,9.0,Czechoslovakia,1959,940.0
1242,10.0,Netherlands,1959,43.0
1243,11.0,Israel,1959,23.0
1244,12.0,Switzerland,1959,49.0
1245,13.0,Spain,1959,0.0
1246,14.0,Sweden,1959,15.0
1247,15.0,Canada,1959,119.0
1248,16.0,Ukraine,1959,0.0
1249,17.0,Poland,1959,0.0
1250,18.0,South Korea,1959,0.0
1251,19.0,Norway,1959,8.0
1252,20.0,Brazil,1959,0.0
1253,21.0,Australia,1959,0.0
1254,22.0,Belarus,1959,0.0
1255,23.0,Turkiye,1959,0.0
1256,24.0,South Africa,1959,8.0
1257,25.0,North Korea,1959,0.0
1258,26.0,Belgium,1959,0.0
1259,27.0,Czechia,1959,0.0
1260,28.0,Finland,1959,75.0
1261,29.0,Japan,1959,41.0
1262,30.0,Austria,1959,0.0
1263,31.0,Denmark,1959,0.0
1264,32.0,Yugoslavia,1959,0.0
1265,33.0,Libya,1959,0.0
1266,34.0,UAE,1959,0.0
1267,35.0,Jordan,1959,2.0
1268,36.0,Romania,1959,0.0
1269,37.0,Uzbekistan,1959,0.0
1270,38.0,Singapore,1959,0.0
1271,39.0,Egypt,1959,4.0
1272,40.0,unknown supplier(s),1959,17.0
1273,41.0,Bulgaria,1959,0.0
1274,42.0,Iran,1959,0.0
1275,43.0,Slovakia,1959,0.0
1276,44.0,East Germany (GDR),1959,0.0
1277,45.0,India,1959,1.0
1278,46.0,Portugal,1959,0.0
1279,47.0,Indonesia,1959,0.0
1280,48.0,Moldova,1959,0.0
1281,49.0,Syria,1959,0.0
1282,50.0,Ireland,1959,0.0
1283,51.0,Hungary,1959,0.0
1284,52.0,Serbia,1959,0.0
1285,53.0,Pakistan,1959,0.0
1286,54.0,Taiwan,1959,0.0
1287,55.0,Kazakhstan,1959,0.0
1288,56.0,Iraq,1959,0.0
1289,57.0,Greece,1959,0.0
1290,58.0,Kyrgyzstan,1959,0.0
1291,59.0,Georgia,1959,0.0
1292,60.0,Montenegro,1959,0.0
1293,61.0,New Zealand,1959,0.0
1294,62.0,Chile,1959,0.0
1295,63.0,Saudi Arabia,1959,0.0
1296,64.0,Kuwait,1959,0.0
1297,65.0,Argentina,1959,0.0
1298,66.0,Ethiopia,1959,0.0
1299,67.0,Thailand,1959,0.0
1300,68.0,Nicaragua,1959,0.0
1301,69.0,Lithuania,1959,0.0
1302,70.0,Venezuela,1959,0.0
1303,71.0,Qatar,1959,0.0
1304,72.0,Peru,1959,0.0
1305,73.0,Malaysia,1959,0.0
1306,74.0,South Yemen,1959,0.0
1307,75.0,Lebanon,1959,0.0
1308,76.0,Slovenia,1959,0.0
1309,77.0,Cuba,1959,0.0
1310,78.0,Viet Nam,1959,0.0
1311,79.0,Brunei,1959,0.0
1312,80.0,Morocco,1959,0.0
1313,81.0,Cyprus,1959,0.0
1314,82.0,North Macedonia,1959,0.0
1315,83.0,Colombia,1959,0.0
1316,84.0,Bosnia-Herzegovina,1959,0.0
1317,85.0,Ghana,1959,0.0
1318,86.0,DR Congo,1959,0.0
1319,87.0,Chad,1959,0.0
1320,88.0,Oman,1959,0.0
1321,89.0,Latvia,1959,0.0
1322,90.0,Aruba,1959,0.0
1323,91.0,Sudan,1959,0.0
1324,92.0,Malta,1959,0.0
1325,93.0,Estonia,1959,0.0
1326,94.0,Algeria,1959,0.0
1327,95.0,Kenya,1959,0.0
1328,96.0,Nigeria,1959,0.0
1329,97.0,Fiji,1959,0.0
1330,98.0,Croatia,1959,0.0
1331,99.0,Ecuador,1959,0.0
1332,100.0,Sri Lanka,1959,0.0
1333,101.0,Uruguay,1959,0.0
1334,102.0,Iceland,1959,0.0
1335,103.0,Zimbabwe,1959,0.0
1336,104.0,Mexico,1959,0.0
1337,105.0,Philippines,1959,0.0
1338,106.0,Angola,1959,0.0
1339,107.0,Armenia,1959,0.0
1340,108.0,Uganda,1959,0.0
1341,109.0,South Vietnam,1959,0.0
1342,110.0,Dominican Republic,1959,0.0
1343,111.0,North Yemen,1959,0.0
1344,112.0,Senegal,1959,0.0
1345,113.0,Costa Rica,1959,0.0
1346,114.0,Panama,1959,0.0
1347,115.0,Cote d'Ivoire,1959,0.0
1348,116.0,Eritrea,1959,0.0
1349,117.0,Guyana,1959,0.0
1350,118.0,Bahrain,1959,0.0
1351,119.0,Cambodia,1959,0.0
1352,120.0,Bangladesh,1959,0.0
1353,121.0,Zambia,1959,0.0
1354,122.0,Mozambique,1959,0.0
1355,123.0,FMLN (El Salvador)*,1959,0.0
1356,124.0,Gabon,1959,0.0
1357,125.0,Malawi,1959,0.0
1358,126.0,Libya HoR*,1959,0.0
1359,127.0,Guatemala,1959,0.0
1360,128.0,Mujahedin (Afghanistan)*,1959,0.0
1361,129.0,Seychelles,1959,0.0
1362,130.0,Luxembourg,1959,0.0
1363,131.0,European Union**,1959,0.0
1364,132.0,Niger,1959,0.0
1365,133.0,Albania,1959,0.0
1366,134.0,Bahamas,1959,0.0
1367,135.0,United Nations**,1959,0.0
1368,,Others,1959,0.0
1369,,Total,1959,21373.0
1370,1.0,United States,1960,6132.0
1371,2.0,Soviet Union,1960,6421.0
1372,3.0,Russia,1960,0.0
1373,4.0,United Kingdom,1960,2246.0
1374,5.0,France,1960,931.0
1375,6.0,Germany,1960,156.0
1376,7.0,China,1960,285.0
1377,8.0,Italy,1960,105.0
1378,9.0,Czechoslovakia,1960,661.0
1379,10.0,Netherlands,1960,35.0
1380,11.0,Israel,1960,0.0
1381,12.0,Switzerland,1960,435.0
1382,13.0,Spain,1960,1.0
1383,14.0,Sweden,1960,38.0
1384,15.0,Canada,1960,67.0
1385,16.0,Ukraine,1960,0.0
1386,17.0,Poland,1960,5.0
1387,18.0,South Korea,1960,0.0
1388,19.0,Norway,1960,38.0
1389,20.0,Brazil,1960,2.0
1390,21.0,Australia,1960,0.0
1391,22.0,Belarus,1960,0.0
1392,23.0,Turkiye,1960,0.0
1393,24.0,South Africa,1960,27.0
1394,25.0,North Korea,1960,0.0
1395,26.0,Belgium,1960,3.0
1396,27.0,Czechia,1960,0.0
1397,28.0,Finland,1960,75.0
1398,29.0,Japan,1960,1.0
1399,30.0,Austria,1960,0.0
1400,31.0,Denmark,1960,20.0
1401,32.0,Yugoslavia,1960,6.0
1402,33.0,Libya,1960,0.0
1403,34.0,UAE,1960,0.0
1404,35.0,Jordan,1960,0.0
1405,36.0,Romania,1960,0.0
1406,37.0,Uzbekistan,1960,0.0
1407,38.0,Singapore,1960,0.0
1408,39.0,Egypt,1960,0.0
1409,40.0,unknown supplier(s),1960,17.0
1410,41.0,Bulgaria,1960,0.0
1411,42.0,Iran,1960,0.0
1412,43.0,Slovakia,1960,0.0
1413,44.0,East Germany (GDR),1960,17.0
1414,45.0,India,1960,0.0
1415,46.0,Portugal,1960,0.0
1416,47.0,Indonesia,1960,0.0
1417,48.0,Moldova,1960,0.0
1418,49.0,Syria,1960,0.0
1419,50.0,Ireland,1960,0.0
1420,51.0,Hungary,1960,0.0
1421,52.0,Serbia,1960,0.0
1422,53.0,Pakistan,1960,0.0
1423,54.0,Taiwan,1960,0.0
1424,55.0,Kazakhstan,1960,0.0
1425,56.0,Iraq,1960,3.0
1426,57.0,Greece,1960,0.0
1427,58.0,Kyrgyzstan,1960,0.0
1428,59.0,Georgia,1960,0.0
1429,60.0,Montenegro,1960,0.0
1430,61.0,New Zealand,1960,0.0
1431,62.0,Chile,1960,0.0
1432,63.0,Saudi Arabia,1960,0.0
1433,64.0,Kuwait,1960,0.0
1434,65.0,Argentina,1960,0.0
1435,66.0,Ethiopia,1960,0.0
1436,67.0,Thailand,1960,0.0
1437,68.0,Nicaragua,1960,0.0
1438,69.0,Lithuania,1960,0.0
1439,70.0,Venezuela,1960,0.0
1440,71.0,Qatar,1960,0.0
1441,72.0,Peru,1960,0.0
1442,73.0,Malaysia,1960,0.0
1443,74.0,South Yemen,1960,0.0
1444,75.0,Lebanon,1960,0.0
1445,76.0,Slovenia,1960,0.0
1446,77.0,Cuba,1960,0.0
1447,78.0,Viet Nam,1960,0.0
1448,79.0,Brunei,1960,0.0
1449,80.0,Morocco,1960,0.0
1450,81.0,Cyprus,1960,0.0
1451,82.0,North Macedonia,1960,0.0
1452,83.0,Colombia,1960,0.0
1453,84.0,Bosnia-Herzegovina,1960,0.0
1454,85.0,Ghana,1960,0.0
1455,86.0,DR Congo,1960,0.0
1456,87.0,Chad,1960,0.0
1457,88.0,Oman,1960,0.0
1458,89.0,Latvia,1960,0.0
1459,90.0,Aruba,1960,0.0
1460,91.0,Sudan,1960,0.0
1461,92.0,Malta,1960,0.0
1462,93.0,Estonia,1960,0.0
1463,94.0,Algeria,1960,0.0
1464,95.0,Kenya,1960,0.0
1465,96.0,Nigeria,1960,0.0
1466,97.0,Fiji,1960,0.0
1467,98.0,Croatia,1960,0.0
1468,99.0,Ecuador,1960,0.0
1469,100.0,Sri Lanka,1960,0.0
1470,101.0,Uruguay,1960,6.0
1471,102.0,Iceland,1960,0.0
1472,103.0,Zimbabwe,1960,0.0
1473,104.0,Mexico,1960,0.0
1474,105.0,Philippines,1960,0.0
