,Country Name,Country Code,Series Name,Series Code,Year,GDP
345,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1960,1217230094.97205
346,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
347,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1960,4335186016.83942
348,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1960,..
349,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1960,..
350,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
351,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1960,1043599900
352,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
353,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
354,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1960,170216241.05514
355,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1960,273187199.78145
356,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1960,335649999.832175
357,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1960,1320796651.69457
358,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
359,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1960,248434274.503252
360,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1960,37029883846.9303
361,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
362,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1960,4199134385.70456
363,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1960,1683918769.46355
364,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1960,1939329775.43739
365,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
366,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1960,2887228551.94742
367,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1960,40385288344.1911
368,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1960,699064380.793686
369,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1960,44307342906.2157
370,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
371,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1960,..
372,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1960,791265458.813328
373,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
374,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1960,..
375,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1960,3958824423.99818
376,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1960,..
377,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1960,..
378,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1960,..
379,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1960,..
380,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
381,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
382,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1960,34579986.1818375
383,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
384,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1960,..
385,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1960,..
386,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1960,..
387,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1960,703925705.942958
388,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1960,..
389,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1960,673081724.075966
390,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1960,..
391,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1960,1916229475.84631
392,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1960,..
393,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1960,..
394,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1960,..
395,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1960,..
396,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1960,..
397,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
398,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1960,13039999986.96
399,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
400,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
401,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1960,..
402,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1960,..
403,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1960,..
404,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1960,2037154740.29751
405,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1960,..
406,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
407,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
408,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1960,..
409,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1960,508334413.965087
410,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1960,12276734172.0828
411,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1960,..
412,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1960,5485854791.97096
413,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1960,227223322.141537
414,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1960,449526872.565561
415,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1960,4196174503.20867
416,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1960,..
417,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1960,..
418,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1960,5163271598.15702
419,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
420,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1960,3749265014.69971
421,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1960,..
422,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1960,537147100
423,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1960,230496036.907025
424,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1960,..
425,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1960,2571986572.12719
426,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1960,7515892289.174
427,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1960,..
428,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1960,3193200404.37297
429,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1960,1691900000
430,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1960,..
431,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1960,..
432,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
433,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1960,119000024.119
434,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
435,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
436,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1960,..
437,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1960,..
438,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1960,1003692368.83803
439,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
440,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1960,12012025.2477875
441,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1960,321993630.573248
442,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1960,704751699.827961
443,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
444,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1960,..
445,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
446,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
447,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1960,180459936.62083
448,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1960,8748596504.06083
449,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1960,..
450,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1960,12072126075.397
451,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1960,1409873949.57983
452,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1960,12366635.7449245
453,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
454,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1960,..
455,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1960,13066633.9946372
456,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1960,1126364161.7644
457,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1960,99650000
458,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1960,15822585461.2453
459,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1960,9522746879.76772
460,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1960,857704413.647403
461,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1960,..
462,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
463,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1960,2760750921.40101
464,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
465,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1960,164603553.982281
466,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1960,..
467,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1960,535673252.260337
468,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
469,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1960,7552470818.80865
470,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
471,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
472,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1960,..
473,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1960,423008385.744235
474,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
475,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1960,..
476,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1960,73233970838.2328
477,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1960,543300000000
478,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1960,1242289239.20493
479,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
480,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1960,..
481,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1960,7663938303.07172
482,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
483,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1960,..
484,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1960,..
485,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1960,..
486,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1960,713000000
487,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1960,1052990400
488,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1960,21125015452.1973
489,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1960,10447637852.9182
490,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
491,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1960,1880325752.27696
492,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1960,..
493,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1960,150325406857.623
494,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1960,154635572036.74
495,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1960,81326348985.7568
496,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1960,81224776384.7074
497,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1960,244832979621.286
498,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
499,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
500,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1960,..
501,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1960,..
502,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
503,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1960,17292450314.7727
504,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1960,1070309605652.22
505,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1960,312847710618.945
506,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1960,351271390107.743
507,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1960,12063716103.7475
508,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1960,27105173973.3975
509,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1960,38320022083.1443
510,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1960,187879636913.398
511,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1960,84318575227.7481
512,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1960,68172083254.5475
513,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1960,79315282447.4448
514,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1960,..
515,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1960,328460411085.232
516,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1960,..
517,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1960,88132926255.9844
518,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
519,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1960,..
520,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1960,..
521,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1960,316376209430.522
522,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1960,583846865155.963
523,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1960,..
524,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1960,1074536963868.01
525,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
526,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1960,..
527,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1960,1047773359738.19
528,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1960,20753285598.4638
529,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1960,..
530,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1960,47156704038.6455
531,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1960,47156704038.6455
532,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1960,31038651924.7156
533,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1960,31027714943.1575
534,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1960,31038651924.7155
535,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1960,229313536534.492
536,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1960,1384857385930.82
537,0,0,0,0,1960,0
538,0,0,0,0,1960,0
539,0,0,0,0,1960,0
540,0,0,Data from database: World Development Indicators,0,1960,0
541,0,0,Last Updated: 10/26/2023,0,1960,0
542,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1961,548888895.555556
543,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
544,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1961,2434747053.99859
545,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1961,..
546,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1961,..
547,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1961,..
548,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1961,..
549,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1961,..
550,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1961,..
551,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1961,..
552,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1961,19682883151.6233
553,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1961,7311749633.36229
554,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1961,..
555,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1961,190098039.215686
556,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
557,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1961,4817580183.60155
558,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
559,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
560,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1961,12400145221.595
561,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1961,29964999.9560105
562,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1961,235668220.872225
563,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1961,89249986.6972895
564,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
565,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1961,410101010.10101
566,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1961,..
567,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1961,32902592.8362861
568,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1961,17275940449.3837
569,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
570,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
571,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
572,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1961,350247234.801719
573,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1961,202999991.80106
574,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1961,..
575,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,642857134.285714
576,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1961,652777609.328803
577,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1961,40935133543.1576
578,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1961,..
579,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1961,123134583.653758
580,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.626596
581,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1961,..
582,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1961,4828612639.17894
583,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1961,50056688014.5744
584,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1961,4540447761.87171
585,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1961,..
586,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1961,3086746857.14286
587,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1961,151675739.160627
588,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1961,490325181.614275
589,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1961,618245635.134801
590,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,..
591,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
592,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1961,..
593,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1961,..
594,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1961,..
595,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1961,..
596,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1961,..
597,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1961,..
598,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1961,654100200
599,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1961,1753850416.75551
600,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1961,..
601,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,..
602,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,..
603,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1961,..
604,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1961,..
605,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43026042.8067933
606,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1961,..
607,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1961,..
608,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1961,116987784.913739
609,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1961,5921659485.03284
610,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1961,67461644222.0352
611,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,..
612,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.381723
613,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
614,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1961,..
615,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1961,..
616,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1302674324.88378
617,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
618,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,4961400439.31722
619,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,..
620,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,..
621,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,..
622,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900
623,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
624,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,..
625,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185849535.298724
626,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,271065999.783147
627,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356199999.8219
628,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651.13776
629,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
630,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,253885451.990572
631,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,39232435753.0422
632,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
633,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949090.41335
634,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1831479830.70473
635,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2088012282.35667
636,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
637,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3487229867.34153
638,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,44842760293.1924
639,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748043501.231425
640,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,53508617686.0178
641,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
642,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,..
643,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.134266
644,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
645,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,..
646,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417638423.22215
647,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,..
648,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,..
649,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,..
650,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,..
651,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,..
652,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,..
653,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699985.7342857
654,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,..
655,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,..
656,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,..
657,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,..
658,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,704145671.350213
659,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,..
660,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161943.856733
661,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,..
662,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901856121.44173
663,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,..
664,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,..
665,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,..
666,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,..
